State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
DE,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,Number of Drug Overdose Deaths,330,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,330
DE,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,Percent with drugs specified,87.57575758,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,January,12 month-ending,Methadone (T40.3),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,Number of Deaths,9132,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,January,12 month-ending,Heroin (T40.1),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,Cocaine (T40.5),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
DE,2018,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
DE,2018,July,12 month-ending,Number of Drug Overdose Deaths,363,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,363
DE,2018,July,12 month-ending,Methadone (T40.3),23,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,24
DE,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",276,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,276
DE,2018,July,12 month-ending,Percent with drugs specified,96.14325069,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",314,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,314
DE,2018,July,12 month-ending,Number of Deaths,9471,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,July,12 month-ending,Cocaine (T40.5),134,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,134
DE,2018,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),57,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,57
DE,2018,July,12 month-ending,Heroin (T40.1),144,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,144
DE,2018,July,12 month-ending,Psychostimulants with abuse potential (T43.6),11,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,12
DE,2018,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",248,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,248
DE,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",76,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,76
DE,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",80,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,80
DE,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",277,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,277
DE,2018,June,12 month-ending,Percent with drugs specified,95.09536785,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",314,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,314
DE,2018,June,12 month-ending,Methadone (T40.3),22,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,23
DE,2018,June,12 month-ending,Number of Drug Overdose Deaths,367,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,367
DE,2018,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),62,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,62
DE,2018,June,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
DE,2018,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",247,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,247
DE,2018,June,12 month-ending,Cocaine (T40.5),131,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,131
DE,2018,June,12 month-ending,Heroin (T40.1),151,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,151
DE,2018,June,12 month-ending,Number of Deaths,9417,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
DE,2018,March,12 month-ending,Percent with drugs specified,90.11299435,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,March,12 month-ending,Heroin (T40.1),141,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,141
DE,2018,March,12 month-ending,Cocaine (T40.5),123,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,123
DE,2018,March,12 month-ending,Number of Deaths,9219,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),66,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,66
DE,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,250
DE,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",87,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,87
DE,2018,March,12 month-ending,Number of Drug Overdose Deaths,354,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,354
DE,2018,March,12 month-ending,Methadone (T40.3),23,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,24
DE,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",214,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,214
DE,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",288,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,288
DE,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",267,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,267
DE,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",83,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,83
DE,2018,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",308,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,308
DE,2018,May,12 month-ending,Heroin (T40.1),146,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,146
DE,2018,May,12 month-ending,Number of Drug Overdose Deaths,366,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,366
DE,2018,May,12 month-ending,Percent with drugs specified,92.89617486,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,May,12 month-ending,Number of Deaths,9327,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2018,May,12 month-ending,Methadone (T40.3),25,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,26
DE,2018,May,12 month-ending,Cocaine (T40.5),130,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,130
DE,2018,May,12 month-ending,Psychostimulants with abuse potential (T43.6),,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
DE,2018,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",237,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,237
